employee_id,department,location,level,manager_id,tenure_years,role_family,annual_salary_usd,attrition_flag,attrition_risk_score,risk_band,sentiment_score,sentiment_band,survey_response_count,sentiment_source,engagement_index,engagement_band,manager_sentiment_avg,team_size,data_provenance,confidence_note
EMP_00388,Finance,Poland,Junior,MGR_038,0.6,Tech,46180,0,0.207,Low,-0.178,Neutral,4,synthetic_demo,54,Medium,0.037,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00389,HR,US,Mid,MGR_074,6.7,Tech,91641,0,0.165,Low,-0.598,Negative,11,synthetic_demo,71,High,-0.052,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00390,HR,India,Mid,MGR_068,1.6,Tech,119939,0,0.139,Low,0.212,Positive,4,synthetic_demo,66,Medium,-0.137,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00391,Operations,US,Leader,MGR_065,0.3,Operations,190321,0,0.193,Low,0.279,Positive,4,synthetic_demo,48,Medium,0.149,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00392,Finance,Poland,Junior,MGR_006,1.8,Commercial,65787,0,0.115,Low,0.009,Neutral,7,synthetic_demo,63,Medium,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00393,Marketing,Germany,Leader,MGR_096,3.6,Commercial,211516,0,0.17,Low,0.45,Positive,7,synthetic_demo,65,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00394,Engineering,UK,Senior,MGR_031,0.8,Commercial,145315,1,0.369,Medium,-0.191,Neutral,9,synthetic_demo,56,Medium,0.065,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00395,Marketing,Singapore,Mid,MGR_095,1.8,Operations,89723,0,0.221,Low,-0.133,Neutral,10,synthetic_demo,62,Medium,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00396,Operations,India,Junior,MGR_044,1.1,Operations,59730,1,0.247,Low,-0.183,Neutral,9,synthetic_demo,45,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00397,Marketing,India,Senior,MGR_060,3.4,Operations,114486,0,0.057,Low,0.528,Positive,4,synthetic_demo,79,High,0.1,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00398,Marketing,Germany,Mid,MGR_009,0.2,Tech,79954,0,0.152,Low,-0.119,Neutral,4,synthetic_demo,69,Medium,0.142,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00399,Marketing,Germany,Junior,MGR_006,3.7,Tech,51523,0,0.394,Medium,-0.458,Negative,6,synthetic_demo,32,Low,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00400,Sales,US,Mid,MGR_066,5.6,Commercial,87983,0,0.257,Low,0.011,Neutral,2,synthetic_demo,49,Medium,-0.059,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00401,HR,Poland,Mid,MGR_097,1.2,Tech,104668,0,0.273,Low,-0.267,Negative,10,synthetic_demo,63,Medium,0.056,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00402,Marketing,India,Junior,MGR_084,1.9,Tech,55013,0,0.093,Low,0.545,Positive,4,synthetic_demo,83,High,0.061,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00403,Operations,UK,Junior,MGR_056,1.1,Commercial,50452,0,0.394,Medium,-0.713,Negative,6,synthetic_demo,42,Medium,-0.079,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00404,HR,Singapore,Mid,MGR_044,0.4,Commercial,102195,0,0.241,Low,0.204,Positive,5,synthetic_demo,67,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00405,Sales,Germany,Mid,MGR_067,1.0,Commercial,97271,0,0.213,Low,0.141,Neutral,3,synthetic_demo,55,Medium,0.026,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00406,Operations,US,Senior,MGR_056,0.3,Tech,155468,0,0.16,Low,0.369,Positive,3,synthetic_demo,70,High,-0.079,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00407,Finance,India,Mid,MGR_014,0.4,Commercial,83002,1,0.206,Low,0.202,Positive,7,synthetic_demo,63,Medium,-0.04,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00408,Engineering,UK,Mid,MGR_058,3.6,Commercial,106266,0,0.25,Low,-0.058,Neutral,6,synthetic_demo,63,Medium,0.164,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00409,Finance,Singapore,Mid,MGR_057,5.3,Operations,105074,0,0.226,Low,-0.234,Negative,6,synthetic_demo,53,Medium,0.111,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00410,Operations,Germany,Junior,MGR_079,1.3,Commercial,65475,0,0.224,Low,0.081,Neutral,4,synthetic_demo,74,High,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00411,HR,UK,Mid,MGR_010,6.1,Tech,114541,1,0.282,Low,-0.623,Negative,7,synthetic_demo,22,Low,0.189,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00412,Marketing,Singapore,Mid,MGR_096,7.3,Operations,111025,0,0.229,Low,0.078,Neutral,5,synthetic_demo,59,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00413,Marketing,India,Leader,MGR_078,0.6,Tech,165700,0,0.201,Low,0.402,Positive,1,synthetic_demo,73,High,0.189,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00414,Marketing,Germany,Junior,MGR_031,1.3,Tech,62890,0,0.254,Low,0.101,Neutral,6,synthetic_demo,69,Medium,0.065,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00415,Marketing,UK,Mid,MGR_005,5.9,Operations,118136,0,0.284,Low,-0.401,Negative,7,synthetic_demo,54,Medium,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00416,Finance,India,Mid,MGR_048,3.1,Commercial,85708,0,0.208,Low,0.157,Neutral,6,synthetic_demo,51,Medium,0.02,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00417,HR,US,Mid,MGR_047,2.1,Operations,115589,0,0.214,Low,0.138,Neutral,6,synthetic_demo,53,Medium,-0.041,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00418,HR,UK,Mid,MGR_015,1.0,Tech,87727,0,0.277,Low,-0.016,Neutral,6,synthetic_demo,43,Medium,-0.128,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00419,Engineering,Singapore,Junior,MGR_050,1.8,Operations,73371,0,0.265,Low,-0.415,Negative,3,synthetic_demo,60,Medium,-0.439,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00420,Finance,US,Junior,MGR_091,0.5,Commercial,48909,0,0.34,Low,-0.319,Negative,6,synthetic_demo,40,Medium,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00421,HR,India,Leader,MGR_089,3.4,Commercial,222873,0,0.137,Low,0.34,Positive,11,synthetic_demo,67,Medium,0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00422,HR,India,Junior,MGR_058,3.0,Tech,57904,0,0.202,Low,0.03,Neutral,7,synthetic_demo,42,Medium,0.164,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00423,Sales,Singapore,Mid,MGR_088,7.3,Tech,101658,0,0.203,Low,-0.336,Negative,4,synthetic_demo,60,Medium,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00424,Operations,Singapore,Mid,MGR_071,1.6,Tech,99802,0,0.195,Low,0.229,Positive,9,synthetic_demo,63,Medium,0.052,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00425,Finance,UK,Senior,MGR_092,10.0,Tech,121461,0,0.17,Low,-0.209,Negative,6,synthetic_demo,51,Medium,-0.071,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00426,Marketing,Singapore,Mid,MGR_066,5.2,Commercial,84073,0,0.148,Low,-0.104,Neutral,9,synthetic_demo,59,Medium,-0.059,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00427,Sales,US,Leader,MGR_031,2.3,Tech,259622,0,0.099,Low,0.471,Positive,8,synthetic_demo,70,High,0.065,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00428,HR,US,Mid,MGR_048,4.0,Operations,86000,1,0.183,Low,0.171,Neutral,6,synthetic_demo,51,Medium,0.02,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00429,HR,Poland,Junior,MGR_009,2.7,Tech,58661,0,0.254,Low,-0.084,Neutral,7,synthetic_demo,57,Medium,0.142,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00430,Operations,Germany,Leader,MGR_062,1.6,Operations,185830,0,0.341,Low,-0.461,Negative,7,synthetic_demo,52,Medium,-0.034,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00431,Finance,Germany,Senior,MGR_010,7.5,Operations,166057,0,0.068,Low,0.612,Positive,6,synthetic_demo,71,High,0.189,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00432,Sales,UK,Mid,MGR_060,2.3,Commercial,76469,0,0.168,Low,0.218,Positive,7,synthetic_demo,57,Medium,0.1,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00433,Marketing,Poland,Mid,MGR_082,2.2,Operations,74210,0,0.23,Low,0.228,Positive,5,synthetic_demo,49,Medium,0.126,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00434,Finance,India,Senior,MGR_056,6.7,Tech,115503,0,0.089,Low,0.387,Positive,7,synthetic_demo,57,Medium,-0.079,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00435,Finance,US,Senior,MGR_020,0.1,Operations,171557,1,0.279,Low,-0.029,Neutral,1,synthetic_demo,61,Medium,-0.02,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00436,Operations,India,Junior,MGR_029,0.5,Operations,68702,0,0.206,Low,0.184,Neutral,10,synthetic_demo,59,Medium,0.157,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00437,Operations,Poland,Senior,MGR_033,0.3,Tech,175554,0,0.19,Low,0.172,Neutral,5,synthetic_demo,69,Medium,0.1,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00438,Sales,Singapore,Leader,MGR_017,3.1,Commercial,161696,0,0.274,Low,-0.412,Negative,4,synthetic_demo,56,Medium,-0.12,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00439,Marketing,UK,Mid,MGR_065,0.2,Tech,104221,0,0.117,Low,0.557,Positive,6,synthetic_demo,74,High,0.149,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00440,Marketing,India,Mid,MGR_020,3.0,Operations,82659,0,0.176,Low,0.195,Neutral,7,synthetic_demo,70,High,-0.02,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00441,Sales,Singapore,Mid,MGR_044,5.8,Operations,112807,0,0.114,Low,0.205,Positive,4,synthetic_demo,61,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00442,Finance,US,Senior,MGR_011,0.8,Tech,159956,0,0.219,Low,0.253,Positive,5,synthetic_demo,68,Medium,-0.022,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00443,Engineering,Singapore,Senior,MGR_084,5.1,Commercial,175531,0,0.274,Low,0.226,Positive,9,synthetic_demo,65,Medium,0.061,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00444,Sales,Poland,Mid,MGR_004,4.7,Operations,94324,1,0.206,Low,-0.107,Neutral,5,synthetic_demo,49,Medium,-0.036,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00445,HR,Singapore,Mid,MGR_039,1.2,Operations,97205,0,0.419,Medium,-0.718,Negative,7,synthetic_demo,49,Medium,-0.14,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00446,HR,India,Senior,MGR_052,2.5,Operations,124348,0,0.264,Low,-0.147,Neutral,6,synthetic_demo,52,Medium,0.115,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00447,Operations,Germany,Junior,MGR_021,0.3,Tech,50879,0,0.188,Low,0.238,Positive,7,synthetic_demo,63,Medium,0.008,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00448,HR,Germany,Mid,MGR_044,0.5,Tech,84233,0,0.062,Low,0.521,Positive,2,synthetic_demo,86,High,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00449,Finance,India,Mid,MGR_041,1.6,Operations,116659,0,0.05,Low,0.408,Positive,5,synthetic_demo,75,High,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00450,Marketing,UK,Leader,MGR_098,8.8,Tech,217977,0,0.05,Low,0.892,Positive,2,synthetic_demo,75,High,0.001,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00451,Operations,Poland,Mid,MGR_031,3.9,Commercial,76802,0,0.179,Low,-0.097,Neutral,5,synthetic_demo,60,Medium,0.065,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00452,HR,US,Junior,MGR_019,2.2,Tech,60810,0,0.236,Low,0.053,Neutral,4,synthetic_demo,48,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00453,Engineering,US,Junior,MGR_079,0.1,Commercial,69080,0,0.29,Low,-0.238,Negative,7,synthetic_demo,63,Medium,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00454,HR,India,Leader,MGR_042,0.2,Tech,230328,1,0.238,Low,-0.166,Neutral,5,synthetic_demo,63,Medium,-0.029,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00455,Finance,Singapore,Mid,MGR_064,2.1,Tech,76165,1,0.382,Medium,-0.591,Negative,5,synthetic_demo,34,Low,-0.098,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00456,Finance,Germany,Mid,MGR_064,1.4,Commercial,75290,0,0.184,Low,0.325,Positive,10,synthetic_demo,59,Medium,-0.098,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00457,Engineering,US,Leader,MGR_059,6.7,Operations,251979,1,0.168,Low,0.034,Neutral,7,synthetic_demo,51,Medium,0.013,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00458,Sales,India,Mid,MGR_007,1.5,Tech,97493,0,0.312,Low,-0.353,Negative,6,synthetic_demo,66,Medium,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00459,Operations,Germany,Mid,MGR_087,12.0,Operations,74868,0,0.192,Low,0.344,Positive,6,synthetic_demo,54,Medium,0.014,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00460,HR,UK,Mid,MGR_056,5.3,Tech,98132,0,0.242,Low,-0.141,Neutral,7,synthetic_demo,64,Medium,-0.079,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00461,Sales,UK,Senior,MGR_047,1.2,Commercial,170766,0,0.175,Low,-0.114,Neutral,6,synthetic_demo,65,Medium,-0.041,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00462,Engineering,Germany,Junior,MGR_025,1.4,Operations,60778,0,0.431,Medium,-0.73,Negative,8,synthetic_demo,36,Low,-0.092,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00463,Operations,Poland,Junior,MGR_065,2.1,Commercial,61372,0,0.298,Low,-0.234,Negative,4,synthetic_demo,51,Medium,0.149,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00464,HR,Poland,Junior,MGR_088,4.1,Operations,50047,0,0.05,Low,1.0,Positive,6,synthetic_demo,83,High,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00465,Finance,US,Junior,MGR_051,11.7,Tech,62887,0,0.21,Low,-0.194,Neutral,8,synthetic_demo,55,Medium,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00466,Operations,UK,Mid,MGR_097,2.6,Commercial,87838,0,0.253,Low,-0.56,Negative,6,synthetic_demo,46,Medium,0.056,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00467,Sales,India,Mid,MGR_065,5.3,Commercial,118393,0,0.192,Low,0.081,Neutral,3,synthetic_demo,71,High,0.149,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00468,Engineering,US,Junior,MGR_043,1.0,Operations,61948,0,0.05,Low,0.72,Positive,10,synthetic_demo,76,High,0.021,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00469,HR,Poland,Mid,MGR_066,0.2,Operations,114429,0,0.241,Low,-0.426,Negative,6,synthetic_demo,38,Low,-0.059,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00470,Sales,UK,Leader,MGR_021,4.3,Commercial,210511,0,0.291,Low,-0.437,Negative,3,synthetic_demo,48,Medium,0.008,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00471,HR,Poland,Senior,MGR_076,4.4,Commercial,128780,1,0.05,Low,0.556,Positive,7,synthetic_demo,80,High,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00472,Operations,Poland,Senior,MGR_063,3.8,Operations,112274,0,0.275,Low,0.078,Neutral,7,synthetic_demo,71,High,0.091,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00473,Marketing,Poland,Junior,MGR_048,0.6,Tech,63462,0,0.224,Low,-0.175,Neutral,6,synthetic_demo,54,Medium,0.02,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00474,Operations,Singapore,Junior,MGR_075,4.4,Commercial,64738,0,0.225,Low,0.024,Neutral,7,synthetic_demo,65,Medium,-0.008,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00475,Operations,Singapore,Senior,MGR_004,2.9,Operations,110703,0,0.22,Low,-0.014,Neutral,7,synthetic_demo,45,Medium,-0.036,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00476,Finance,Germany,Junior,MGR_100,4.5,Operations,51035,0,0.151,Low,-0.024,Neutral,1,synthetic_demo,58,Medium,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00477,Finance,Poland,Junior,MGR_075,4.4,Tech,72454,0,0.104,Low,0.153,Neutral,7,synthetic_demo,72,High,-0.008,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00478,HR,India,Mid,MGR_080,0.6,Operations,73332,0,0.334,Low,-0.231,Negative,5,synthetic_demo,49,Medium,-0.001,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00479,HR,India,Senior,MGR_005,3.3,Tech,172179,0,0.062,Low,0.797,Positive,5,synthetic_demo,71,High,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00480,Finance,Singapore,Junior,MGR_057,1.8,Tech,55023,0,0.05,Low,1.0,Positive,3,synthetic_demo,100,High,0.111,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00481,Operations,Germany,Junior,MGR_027,4.2,Operations,73655,0,0.199,Low,-0.268,Negative,5,synthetic_demo,42,Medium,-0.087,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00482,HR,Poland,Senior,MGR_095,0.0,Commercial,115495,0,0.363,Medium,-0.649,Negative,7,synthetic_demo,48,Medium,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00483,Marketing,US,Senior,MGR_027,1.9,Operations,113440,0,0.199,Low,0.195,Neutral,6,synthetic_demo,58,Medium,-0.087,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00484,Finance,UK,Leader,MGR_068,2.3,Commercial,219639,0,0.17,Low,-0.054,Neutral,5,synthetic_demo,70,High,-0.137,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00485,HR,UK,Leader,MGR_069,4.3,Commercial,184781,0,0.212,Low,-0.296,Negative,6,synthetic_demo,59,Medium,0.135,5,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00486,Operations,Poland,Mid,MGR_088,3.5,Operations,97793,0,0.265,Low,0.146,Neutral,7,synthetic_demo,56,Medium,0.119,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00487,Marketing,Singapore,Junior,MGR_025,4.2,Commercial,68824,0,0.094,Low,0.34,Positive,8,synthetic_demo,68,Medium,-0.092,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00488,Sales,UK,Mid,MGR_039,0.9,Tech,86028,1,0.242,Low,-0.236,Negative,8,synthetic_demo,49,Medium,-0.14,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00489,Operations,Singapore,Junior,MGR_063,1.3,Operations,69231,0,0.224,Low,-0.468,Negative,7,synthetic_demo,55,Medium,0.091,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00490,Operations,Germany,Mid,MGR_036,0.2,Operations,109506,0,0.25,Low,-0.442,Negative,10,synthetic_demo,55,Medium,-0.149,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00491,Operations,US,Mid,MGR_049,5.1,Operations,116496,0,0.05,Low,0.705,Positive,7,synthetic_demo,83,High,0.151,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00492,HR,UK,Leader,MGR_038,4.4,Tech,167552,0,0.278,Low,-0.121,Neutral,3,synthetic_demo,54,Medium,0.037,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00493,Engineering,UK,Leader,MGR_045,4.9,Tech,205963,0,0.315,Low,-0.345,Negative,2,synthetic_demo,46,Medium,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00494,HR,Singapore,Junior,MGR_028,15.0,Commercial,65375,0,0.164,Low,0.074,Neutral,3,synthetic_demo,45,Medium,0.203,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00495,Sales,Poland,Junior,MGR_090,5.4,Operations,62169,0,0.192,Low,-0.27,Negative,7,synthetic_demo,48,Medium,-0.06,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00496,Operations,India,Junior,MGR_076,1.0,Operations,67103,0,0.184,Low,0.15,Neutral,4,synthetic_demo,66,Medium,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00497,Sales,India,Junior,MGR_029,6.2,Operations,73161,0,0.142,Low,0.143,Neutral,6,synthetic_demo,67,Medium,0.157,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00498,Marketing,India,Junior,MGR_043,2.2,Commercial,46712,1,0.19,Low,0.04,Neutral,8,synthetic_demo,58,Medium,0.021,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00499,Marketing,Germany,Junior,MGR_001,4.8,Tech,59314,0,0.174,Low,-0.127,Neutral,10,synthetic_demo,51,Medium,-0.046,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00500,Finance,India,Mid,MGR_062,0.3,Commercial,95576,0,0.067,Low,0.59,Positive,5,synthetic_demo,70,High,-0.034,7,synthetic_demo_v2,Simulated for demonstration purposes only
